Ir11,Ir21,Ir31,Ir12,Ir22,Ir32,Voltage_pmax
350.6304513,299.2649628,212.102327,737.0240043,930.3339469,865.6559204,89.71732768
86.93542601,23.6102769,605.4256499,342.5815505,546.7315212,1212.276296,26.57804742
1338.618494,935.3482992,1034.589024,13.10004068,107.1488565,338.4440118,89.45127396
1224.892889,1022.062672,391.4963213,447.1208934,445.3554331,892.3053567,58.29404632
707.6321481,344.4502074,945.4707981,502.0797265,289.4635263,81.31059786,59.14857415
520.5036052,1155.758776,1153.388011,1037.448833,114.4827502,642.0636351,57.51721226
711.5949396,98.71196621,301.7060784,309.0296069,591.6900413,574.3248542,57.99318486
582.9667722,783.1678357,938.9681289,303.7689349,889.4714478,1379.076501,58.58238471
810.8724395,453.7715676,437.8353458,797.7035983,657.6725255,1378.636618,91.59073971
1277.096854,274.6355179,882.7773031,366.6673824,460.3813987,524.5654561,58.62436391
588.4514046,895.5149666,95.81837243,1090.529725,1353.929097,550.9565761,57.93457986
25.84399714,1303.01982,826.3455564,1248.633083,1234.453643,1140.71437,61.33483194
470.2468369,290.5428382,483.7575608,1059.55164,586.9262256,944.0477838,92.61198892
1117.977126,246.8460277,628.4999236,1008.522097,1138.821679,1136.168718,88.64390439
1083.954303,1107.90643,281.0023451,1089.679447,944.1004585,245.4032156,56.70517533
650.9809778,1033.495049,1102.774011,802.193816,230.0087247,1283.782267,57.64055561
88.80656001,696.4537331,879.9546774,1089.143768,448.8559644,968.0429066,57.93937112
364.4878756,1310.417351,379.1669054,353.9354794,48.49756685,146.7880374,26.32842921
988.7469209,5.10903989,999.1070135,336.4291276,53.13595927,1290.498725,57.67254215
64.26342698,491.6791791,1022.025996,1099.317088,419.0618954,1075.485755,57.42662877
58.18210292,138.5408002,1258.631877,807.996789,16.65584428,1112.114752,26.47658001
403.6668925,649.8579467,432.1397467,338.0872452,878.1382384,1266.912542,59.14091421
1394.425383,1017.5472,116.992445,1332.799182,1259.904464,489.3472557,57.24665939
701.1093709,1139.091714,1078.210367,483.7144703,294.728605,293.6320272,91.27211788
705.1915264,100.2682349,153.0262575,1117.904083,520.6574276,841.9942042,58.60276445
359.6526557,1219.472269,405.8848746,315.8199769,1386.533484,492.8306697,26.36100318
204.9415069,38.19691273,20.37258729,1250.068541,1125.554089,345.3188423,56.51517636
257.5922502,357.1453834,31.97909782,318.550399,1393.074858,939.8517309,58.54850048
880.3708397,995.4780899,510.1346049,216.8081981,1368.307271,88.39298347,57.95572752
181.35216,1018.203033,665.502756,1369.189479,986.633909,558.853083,58.83286745
854.607767,1372.76209,949.0980567,168.9405546,95.98443687,616.3097465,90.35153469
435.1065399,9.540583045,274.7109725,1071.948781,1382.32515,1037.067594,87.46947554
549.9929481,555.1652663,247.4912509,1002.184802,757.5690778,128.3247665,57.85015015
481.128181,580.3159901,595.0446598,782.7531443,725.7200905,627.351912,89.71698537
989.0002279,568.4615203,526.9352541,1191.432432,250.0144455,640.5561273,60.05715591
584.1927772,1381.026027,1263.761574,1148.357804,1061.00588,699.6724979,56.5317703
302.4264805,970.8325707,528.629611,591.2923162,624.731744,1317.916186,91.61754464
1161.166977,1062.296612,112.1249587,808.6767431,1089.501331,220.553885,57.7076591
1399.654374,106.1903932,1107.100823,887.9317909,684.6329831,1385.460068,58.24849947
379.1805006,474.4346142,696.9803882,1170.616913,176.8178818,167.4462731,91.74423108
642.4835395,770.3367254,1054.722647,613.6300645,825.3575763,1282.030846,92.22676983
739.9196526,691.4684985,298.9746891,1053.060794,983.492473,108.5951659,57.25235289
632.0215729,200.2296778,244.582828,1063.77055,1149.106845,904.4963074,89.67607994
711.0327191,925.9656897,1369.762853,151.4510939,916.7498359,490.728994,59.37658347
1237.050275,502.6200955,979.2410637,1209.369409,447.4269835,795.3920242,58.49350335
1238.093012,253.3747584,581.3527712,396.4419071,3.709447532,1060.82042,60.88519304
45.71601971,1121.668223,274.3726359,185.8169225,103.2415337,256.9068818,26.47847479
1340.203909,704.1279468,1385.786035,960.0431641,149.527754,425.9943595,56.30262806
130.7283931,323.5806066,35.5379787,329.8090288,1316.918474,330.7705806,26.29060383
356.9268742,113.477521,385.6823937,1395.728476,1230.015859,759.0235018,56.70503693
838.063834,1116.202227,414.5608898,367.5151636,1268.771959,114.8856057,58.9172512
585.8868116,1207.093312,839.5977183,1363.360991,630.3160075,412.6507929,93.41143279
595.9973889,122.332982,34.76373351,1156.436277,79.74979878,145.0737052,26.69828653
767.2869547,1199.484572,703.6087519,1072.604884,1240.851328,24.52171192,58.05056261
347.3051912,211.4416637,895.7784274,894.9729055,1196.159594,682.540189,92.47466651
578.8816595,798.1822068,1350.460374,376.1668872,864.544037,1120.162939,58.90898985
1361.769215,144.0594551,130.6143149,874.6782371,1295.307998,205.8496598,26.34704026
687.349808,958.9802638,684.3365669,1325.347512,1317.333141,926.1423965,90.05550337
986.7287574,16.7408192,274.5099446,866.5068017,1268.674341,1246.273629,56.3306502
91.99365545,1338.197486,617.6144877,398.9442033,845.1423789,630.2580293,59.78653345
132.9814796,1089.90079,991.5979682,1308.249916,1070.145556,368.0480002,57.30384339
1391.668868,884.4597906,928.856935,752.8155908,1285.093485,249.108302,90.03725299
889.6184074,938.9735103,291.1952723,356.6682815,1366.180713,364.7596213,57.90481819
815.8259628,324.7970872,17.15943849,890.7621484,238.8040262,716.9494899,58.88292912
442.1944567,829.560767,1263.156898,846.9298218,1091.242422,218.580591,58.87588779
1264.527259,285.6392538,753.7647714,465.1060778,1142.421416,308.3500479,59.97762128
1051.141425,316.7652665,632.1030805,1186.121005,440.4164008,597.5591964,59.88618461
1342.126529,633.7144801,651.72499,7.322867601,1232.461629,300.537356,26.22102434
706.444299,502.0612003,1271.921789,44.69191026,119.3632765,640.8853559,92.9745378
860.9022432,483.2501186,1120.106483,1145.351612,350.6291971,352.0270954,92.84282174
278.4343296,214.6589778,954.6973525,180.0354327,417.7961543,135.7641626,26.70067541
1302.736719,473.3332442,563.6796212,469.7202156,1369.540854,121.5852998,26.33982832
1219.915844,911.3291522,326.3181018,446.0480738,532.2216098,1391.562603,59.16335206
983.6899277,979.7211181,951.6214503,517.6933345,1303.230273,1339.557405,88.70767103
849.7851468,1314.16701,200.2303723,690.6368399,525.3499181,555.3815874,60.33577316
212.7361042,350.0813394,34.21157946,447.2016248,328.8013595,34.5590365,58.94922443
1319.01672,1228.228819,766.9147974,409.9886746,1397.565283,591.4481216,93.25709976
1267.141252,890.7179845,495.6691132,280.7067583,1284.606471,188.5202122,59.28209255
1180.252144,931.3567226,29.97043354,276.6549125,282.3786122,1343.73284,58.81517794
1174.05513,428.2440201,163.7758154,338.2702071,510.0537936,801.895179,60.04757585
227.254647,143.3353754,656.5397668,1393.335336,1292.616971,359.7848744,56.6829565
655.0182297,154.4668768,326.3172578,782.2476224,771.217293,716.3336505,88.18854319
545.5602088,922.3930228,634.7459306,971.7107544,761.2723317,974.212856,90.86053113
78.19292897,722.4861679,1198.752938,701.1312392,385.8538792,638.695341,58.56135059
1124.734806,882.2610069,1279.434695,93.91507572,956.4790375,1084.729646,57.297221
578.1395523,1032.368778,1006.029058,595.7617743,1285.017204,12.17962447,57.83313083
21.03086751,1355.553799,1172.289615,793.8280477,1256.414575,544.9577976,57.77767024
1389.178971,649.1664528,1299.34076,816.3913181,102.6720581,587.02095,56.93127165
749.9902117,741.4996547,1385.199538,434.1347296,1071.521383,975.642286,91.23988285
572.4967661,919.9791402,1044.109574,79.87030121,554.5098786,820.7640096,57.9162539
655.7699153,779.7751512,300.680624,1220.696822,544.8322412,908.7078914,58.45199905
417.4919849,1032.749351,982.1880384,15.47331277,854.9790573,755.7900903,57.15608714
1044.81889,710.5019228,972.0900341,720.644781,948.4555886,459.8984083,91.88982003
111.9632104,1242.601598,1307.225704,41.31018819,653.3371163,670.6865924,56.14314197
196.1277003,1011.686833,759.175541,439.8661314,211.6479931,1091.42261,59.47948948
469.8222501,794.227974,1048.412617,466.7172817,421.3555952,498.6575863,91.03995792
804.979234,1207.3806,714.3903184,847.1871078,406.2791414,1065.078333,91.90902067
606.2263847,59.69359302,130.7659828,63.91159682,739.3474548,108.2602744,26.89039168
1371.35089,1275.296486,579.6256556,786.2597193,41.84404665,464.0330636,56.62056513
962.849584,570.2858957,810.7120661,153.2332546,787.1972461,1021.097896,58.10791353
210.529567,136.9113527,805.4542966,856.6203683,628.5921471,1389.786185,92.6162169
266.8607628,710.9191909,25.95564247,1374.012419,683.9564349,1257.775273,56.65905293
1223.941842,588.6515582,638.1539351,33.01880713,755.2193017,16.73176491,90.61396515
1106.882931,147.0601204,149.2204588,1336.510297,858.0298445,402.9731272,26.35028067
254.0294961,798.0935063,372.5152875,312.5010413,7.289382608,538.2023439,60.02529812
1260.070556,502.0687441,1182.3773,369.2947102,44.7016929,1117.190331,57.23326924
387.1076289,927.0829616,141.002474,1123.870865,227.3272016,1190.941179,57.15085144
1134.092722,590.5633762,218.1071422,839.4673151,422.1767223,207.9390166,60.3086481
913.2446349,971.339296,1201.577803,255.4713964,1045.009579,761.2429997,89.19616278
1305.587153,65.12002368,1236.363515,1286.073046,330.142076,983.3327663,56.99970424
930.7758954,365.9392959,1145.09069,752.6338114,246.4146203,382.4093215,58.37271952
1205.836542,571.4029397,982.5479568,487.0632369,856.366193,583.2393094,92.37431669
11.10546528,647.7793171,353.365019,452.8507756,1099.506338,856.0133785,58.76133237
956.6129307,47.3100378,1038.070168,1361.462471,249.1484703,933.7090617,57.64989024
1021.715793,418.9316416,26.26488135,1393.544747,947.9454656,1046.00218,89.48704392
221.4556914,327.4518861,622.9893925,594.6423043,184.3820175,251.1682502,92.19877027
689.5799984,1374.052357,461.1374108,577.8924126,658.2046074,225.9891163,58.93291263
181.9477393,596.2901793,1043.224737,1177.748683,608.7902607,976.6515116,58.36225781
993.9854775,165.2715016,489.0720661,1216.119832,1204.708238,1181.434391,86.00609641
1118.592848,66.58042678,789.3435832,382.4486703,353.0068188,1322.37173,59.68980669
688.1570283,321.2017921,854.4425999,477.4792266,453.0817602,812.6048132,91.95988105
1039.658944,427.062925,373.7016955,1362.785674,1237.401046,670.3259553,92.9606371
752.0063033,22.28940976,79.44631869,577.9537128,1037.44407,1281.564923,57.57128441
129.0832236,39.17348858,952.1439501,1225.907924,399.3667894,1096.562555,57.20800874
1300.439723,386.5117112,1297.44474,927.1333288,212.814975,857.9459709,56.35422894
975.0230926,536.1963084,1037.859325,690.4887984,407.6230615,317.6509222,93.27075414
1219.234419,866.8772219,638.5596281,1357.956134,147.4821716,521.1515627,59.19889925
274.1497036,358.144385,415.3058655,42.8816229,849.464366,230.3403438,58.66651547
1154.714555,293.7907773,37.65739088,504.3923508,1180.135985,566.3102196,26.62866645
1267.41969,1214.290089,950.7302783,1216.160081,818.4611725,814.1601668,89.53898971
1117.362698,765.3266993,91.96519139,429.5181844,1327.576976,1293.228434,57.08029142
382.7767314,663.3852185,868.4422679,533.4711767,13.32892947,361.9203969,59.06094197
314.0387781,1141.741615,1349.881458,186.1216748,1385.289772,590.0130386,58.12448161
1229.310522,46.79649313,1124.409545,1003.591471,278.9590788,1380.232844,57.40892688
885.4694069,1283.309708,654.7367563,972.5398123,709.9667845,952.1991436,91.75781034
269.0259085,457.9262155,1159.938535,440.4417695,641.0593448,316.4176686,92.9621811
432.1185486,581.1510775,343.7491754,45.69863916,293.659366,1063.379259,59.75360169
1216.777562,1133.198668,1254.94678,1107.319893,801.6386756,1229.174467,88.59916055
961.6283404,1157.672858,984.9552107,736.322423,146.2098735,922.2689588,60.26822402
1081.760957,737.2017519,538.3045484,1147.290754,678.6012007,693.5863318,91.33765266
1086.497443,1156.77413,1032.522335,939.3113339,966.3324797,211.8630754,59.26667164
184.3939108,1013.875174,1033.485569,1006.983647,1264.013459,707.2346725,57.45085614
1000.215249,942.7005859,313.4877064,201.6981243,996.4062464,751.804548,57.49480688
901.5557218,154.5883579,109.3953374,385.6505371,693.2258796,490.2691027,91.59529578
293.7533677,697.5079421,854.9940119,704.8802524,634.0093322,794.1328276,90.11424328
1255.575348,619.9223214,882.3567409,1261.06474,560.8612059,1232.81205,57.20132569
488.4633482,272.4752269,245.8771675,1146.584154,1118.44421,1176.069593,86.85881282
54.58957912,434.4328848,1357.815493,286.2910015,343.8240692,1332.163397,26.36170217
83.97872965,1025.448894,1215.960406,830.5259341,244.4914678,177.0006863,58.0095666
1241.122155,910.9648306,582.8683257,399.1791834,733.2611691,991.9796472,58.75358746
1063.628704,582.1422597,467.5588199,1301.173207,416.7580468,1308.897075,56.75275194
88.54464147,1329.37528,1123.2131,525.5561583,1178.842623,872.9029586,57.97897068
1235.134333,648.172066,953.6593162,372.2205087,1187.912615,945.7524346,58.01494942
912.2793299,453.3623406,361.4134292,718.7179293,1250.754319,168.7633122,60.07375538
1321.728762,1321.26258,411.0607617,100.1927564,787.2781554,359.5466439,56.54790274
1182.822942,434.2693417,431.2488213,1266.444606,585.3628317,252.5200116,61.56087682
938.9451202,147.9485854,1204.611831,948.2317824,242.7090449,685.1731553,58.58918262
400.7304612,1138.177465,106.0086132,787.0716688,788.9033909,812.5445167,87.70136971
385.2548235,742.8552664,763.9031328,761.7239127,417.6647844,117.3239185,58.05429518
15.31621852,131.697535,1012.933563,558.8175161,998.9558513,1076.032707,57.278609
1237.131395,462.5995309,688.4995009,239.3716473,1198.573141,728.3074431,59.69281088
1199.807638,105.8070171,1304.522462,386.2601341,448.4497421,622.1141098,57.21391537
1107.360716,456.5449415,1027.536747,100.9687598,619.5372263,29.03878782,56.75077922
111.1840975,262.5654776,57.6151625,1147.029109,214.9948589,619.5653735,59.61922081
290.9036715,338.7188315,658.8651102,867.3294731,692.7361778,695.24305,89.2752142
750.3423328,473.4552828,242.7577969,1168.04148,507.9700278,1168.012957,56.9750816
371.9475422,543.8807338,191.4404715,1163.203472,295.4024994,434.5572543,59.94857389
882.0478942,707.1303809,1066.023253,758.3110814,1399.670515,1381.204998,92.1543573
1208.57102,1271.958353,211.7305516,1068.077249,547.5410295,515.9816705,57.37345226
310.2893713,1124.767767,308.7833053,557.8230216,692.7268517,542.5600209,89.59372275
1267.881231,740.6635996,1052.075749,558.3559387,496.1370879,408.3041285,91.4811665
947.8872807,1313.838915,912.79895,700.6370901,129.8980938,1238.31759,61.79285569
256.6282605,511.6911571,1134.12223,123.4492811,611.2401515,1108.310364,60.15170307
1349.839378,636.8895738,532.6594056,563.0703375,1325.571355,78.47945489,60.6193817
1171.037733,29.12797437,1037.806094,1065.580224,339.1638156,422.6481903,57.69494552
991.4014066,272.8518436,127.2502097,431.7319885,887.4621771,91.73748159,26.78445765
589.653756,817.0806852,362.4752525,109.7979762,945.7617874,1288.205443,58.68155124
1296.171239,1254.321492,750.503956,402.8257904,1286.155341,788.2170337,57.21927588
251.7826904,936.3101013,618.6796601,328.0128514,1324.422979,361.8820976,60.00812609
1110.403129,1295.08426,1272.227934,1055.178561,664.6816688,1073.804287,88.81866906
273.6465887,1248.283659,142.033276,584.9377657,1300.958348,1171.716502,57.30762365
570.0939747,859.6296133,178.0778406,627.5695042,811.5416734,322.9717363,58.85457232
977.046529,540.3591829,1168.092616,58.44437832,941.1626384,939.3721559,57.23743464
446.2663753,1237.066413,333.9674435,866.7765469,1106.638399,241.3564751,58.92773466
960.0147798,1359.237919,285.7126418,307.4789778,613.4853307,42.14086166,58.92777574
365.3457457,385.1547218,510.1083708,119.0752723,1098.786372,1220.372062,57.41459449
1066.641268,360.8441313,1080.838814,470.4121929,331.4228492,661.0534571,57.01643662
1235.754423,276.5017379,500.0507598,934.7258463,186.3972661,1198.540278,58.81732679
1221.62221,1337.951701,725.2413547,915.1807727,443.9034399,761.8961882,57.28373433
1202.265846,74.35573558,574.0600739,863.68537,204.0350077,579.2668733,59.87803158
1043.280694,594.1066438,738.1703488,936.6264027,498.5295692,853.7203985,92.34428419
979.3309315,178.000871,1210.35578,396.0835707,333.7565102,902.7513795,58.22205826
986.9557314,36.33842407,71.42398832,955.5738159,620.1942809,1151.347916,92.55854471
412.5686398,1329.408257,740.77496,255.3701587,309.316595,289.5407806,60.35852349
1168.904815,274.2960542,1126.106015,476.1091304,511.12628,1315.793211,57.64759539
1381.39171,260.0549941,1017.377507,446.3917171,854.5338537,390.4835169,58.77767555
78.71028475,256.3368899,1307.034604,773.8695278,1093.692808,741.0909796,89.74641341
745.8262581,171.1099721,187.3515952,1060.209157,825.5589535,930.8977316,89.61123762
127.9071591,740.0192275,977.2511394,1236.905501,88.90409508,955.9243749,58.45890994
694.0955042,259.0093116,164.7256709,767.5465841,1209.629976,728.8322431,90.54634746
411.0712992,98.25999565,138.9931654,1165.061158,1383.401891,866.760992,91.33743875
8.280554155,424.129571,796.2402733,1207.437721,700.8057037,155.6871054,60.14389638
777.1446533,430.6730541,1214.522275,533.7127566,480.338176,273.8787773,58.60502093
649.574088,352.0173052,1100.231232,967.2651794,584.4395633,1149.042118,58.33979719
1232.459911,633.211006,348.9474466,1054.753706,488.3494855,240.0335711,60.38643631
928.3055484,1284.463881,679.3767527,134.7132405,1153.788278,533.8890919,59.13431262
1179.025471,293.5190667,443.8279754,643.7960876,699.0876184,267.4431838,58.60116431
382.531241,462.1319958,1080.060192,871.086268,873.1063258,739.798909,90.0758844
1095.644619,1360.13941,268.7560176,808.1801599,861.7962112,1276.307392,58.07670016
12.77387772,1170.436482,883.551705,404.4013514,249.3538409,740.8460084,59.02383189
517.6549555,1157.928558,1019.526603,1142.413683,934.0698979,1051.272025,89.77982104
1081.077121,683.8915104,515.5598815,1085.814403,934.7443565,452.2403614,58.51341691
423.0564757,1178.180644,1087.708071,467.0096259,374.5344216,1390.03746,57.80685215
817.1006894,1392.050369,1017.469973,121.6510388,595.5728374,435.4537746,91.18360213
1145.706701,1346.793249,533.5493107,1387.998931,399.9623594,609.2929888,58.14494974
637.3918687,590.7931686,1183.550723,561.2272001,758.4419564,501.1255279,90.75050893
503.8405815,1298.620562,1196.684469,848.0298185,563.451442,655.587628,57.00937224
368.6492487,886.8716223,750.4508657,118.3387455,321.2136982,1028.169341,58.50241002
1359.568804,174.0672655,187.0529328,920.065183,1000.023755,489.0912286,57.75724796
346.0974732,883.3252203,1284.645247,305.3486926,888.2245444,63.90728493,59.11387611
1141.591593,606.3608534,55.0914887,745.2449945,392.0213395,751.6166531,58.36926236
258.3060532,1355.970998,477.1585947,1073.906156,1386.724811,764.8307425,92.51956167
286.8590934,352.435523,1291.717347,1344.168993,312.4796298,1237.407004,56.96210177
34.88567978,1027.737614,709.1226921,1106.079009,202.6053471,592.0535517,59.38563137
871.3926233,141.4034637,300.9396057,1385.388478,1345.251861,916.3221968,91.2966948
1102.48222,798.7215621,1192.82146,721.519235,1138.323845,309.3173013,57.67362443
208.7951937,807.3014257,89.77439436,426.0465058,613.748148,894.9607756,59.62846391
357.109872,709.5322448,1169.190768,894.3212036,72.64754722,1224.918176,59.02735824
776.8211109,1152.149337,594.634069,279.8396736,224.7318235,263.9268014,90.77557543
1389.994029,342.0134105,54.52928465,202.0561623,1295.830954,421.1394045,26.32881791
609.6243588,715.3645266,934.1084071,249.2245589,264.6245939,1268.062483,91.03446957
122.2482111,906.2631933,1109.980483,1141.981963,557.9981611,1130.898026,56.81929101
398.0710821,897.3297367,1315.467801,1057.825461,795.9725514,592.2202753,58.90104575
842.9417996,925.4307353,207.2445265,735.982771,1341.290807,331.6400444,58.28369156
1130.644447,109.2737129,106.5204365,896.965408,357.9575662,391.3803757,26.61876819
184.1636411,389.7971909,1268.255948,41.37911249,201.8220796,1176.381807,26.37818385
1202.620634,1156.798702,890.6777308,381.9777634,727.3910916,292.1538562,90.8295324
302.9266126,276.2735525,288.4758797,921.0059861,816.200511,1346.764419,89.34817054
1395.845024,806.7317102,630.9397938,565.5412272,1143.36253,539.2967962,91.86950499
838.1055044,39.47882245,1189.518607,1170.206507,436.336746,150.9495411,59.55166235
284.5201086,86.22716528,93.4983902,138.7426217,1311.294324,844.651388,59.53287227
1208.250504,389.6748873,719.0299067,700.2288487,1306.766205,924.0880508,92.5861316
1021.817727,1105.195732,1128.230102,466.6654912,152.2207869,948.7307311,87.85496984
73.7045501,966.5934001,949.147343,1120.239156,1100.83182,497.1098541,56.09374797
1198.813065,1031.856952,444.4786173,760.9934534,602.9314509,955.3543224,57.65909409
322.8907281,99.40159898,274.1993259,304.2838016,15.19123038,1080.592903,26.71451508
702.547599,822.2361112,611.4591119,703.228798,271.8507464,325.7906016,90.45571078
308.0454761,836.8711164,359.7346176,1143.509125,548.6638017,476.4968498,92.21719731
334.2767106,1227.006171,755.1156604,111.5799964,143.8947671,982.1589797,26.51468609
1215.953169,1153.313115,750.0431227,486.6646601,1032.756625,300.130242,92.880279
110.7820303,356.1345225,82.6076088,1303.85882,743.5355979,880.4881366,91.16417758
1296.917753,1005.784078,514.0214477,27.41830572,352.1041619,321.7335873,57.93549776
1146.797786,1155.202637,947.5086513,540.3531586,1077.375178,732.0688718,89.78221932
1298.652234,221.2474596,980.7677159,565.7304928,1018.922038,1294.126786,58.07144454
607.3144454,1191.890443,432.7816556,1035.336214,1268.045234,507.1680762,58.65725035
927.0179254,850.0851869,336.6132233,461.6115361,834.961467,1106.932546,57.75987157
1192.263495,518.1585055,1316.110819,1041.294548,182.0569565,724.7365409,57.27822875
1117.61245,1044.159418,200.065397,871.0850279,1391.400461,281.6885214,58.03157457
897.1512633,670.2831737,510.672223,506.3388584,495.3588979,1007.524967,91.43201244
974.6786481,1076.309857,533.3715642,1383.613272,1050.393582,1296.504448,89.89071573
951.84118,288.6935726,167.6583778,1175.901334,1193.179373,287.1405531,56.97500982
814.7780901,1196.141009,583.1463112,177.9341448,662.4191544,858.4538649,58.99945663
856.2157373,613.9836316,527.0804622,154.4935334,724.9209669,1237.622986,59.26496963
98.60911007,1044.163568,1373.438139,569.7718754,137.0385783,1138.809293,58.58838039
645.9134975,860.6964471,922.5980423,1008.399963,880.7549037,1252.60207,90.22292735
103.0562874,20.39890948,481.7308333,803.012739,984.3093718,931.9264299,89.49613198
1391.100222,676.8588934,279.7690201,887.795178,674.5543832,218.9128852,59.64426887
183.2816904,241.1766395,507.9919118,911.0960718,536.756522,132.7849866,59.71456929
651.8483658,51.93257224,43.12988258,478.2229171,522.0708759,783.6567833,90.0256572
726.3429322,493.5834149,204.9826553,564.7722483,406.9899556,718.3693967,58.79650799
830.8692418,1196.359809,1356.641315,476.3457211,176.8678476,284.5246815,91.68610317
506.3981428,1198.725957,243.5607041,884.3674641,1266.751671,1078.848897,90.40114877
557.466747,737.1643039,918.3005633,1102.997287,1234.458526,83.04448178,57.58957261
1059.618216,227.2688434,739.9877181,954.4264045,173.598592,948.0303136,57.49862625
914.2332389,993.0254781,365.9990172,287.3335065,1122.335375,1357.011425,57.32211059
1329.549188,1244.189203,767.7641532,445.5005581,810.5217269,1385.830109,57.26784697
402.4946229,1031.782471,658.2287841,602.9249641,947.578558,31.62619816,59.70618875
298.9418884,1358.161838,614.8013413,8.416324827,381.4886179,1051.602604,26.33247269
489.7099614,1314.068062,78.52215249,772.1292745,566.8387933,972.2682564,59.1890662
879.4904257,531.7143868,216.9803964,473.5913545,831.6874699,601.7112936,59.2777233
798.019417,643.1397593,1072.350756,1031.858574,754.2193553,1375.4379,91.84441004
602.0806823,268.5038482,504.2602563,212.0266117,511.5436411,533.5525213,57.93428518
649.5661875,832.015263,912.0858079,194.4152408,1335.321847,687.2473249,58.27116007
548.2378355,1059.328877,481.6769092,1341.067598,56.30934255,951.3323221,59.1634502
1160.082734,722.3579481,1369.731633,277.8776007,149.6918277,305.2404495,56.93151486
114.6952975,1091.530291,258.3694457,620.6966385,415.9415333,527.5476698,91.31352724
133.0436463,1224.051641,1342.735826,1110.740999,746.9718862,876.6459552,57.02652469
138.1591363,603.9583187,829.9364147,361.0419441,794.9977355,324.2897329,59.26334097
24.79799479,1258.22781,816.3509055,1061.260942,768.1301461,1387.022764,58.37451947
761.8873526,1290.451284,712.5307491,595.2342659,1142.524617,1327.206976,91.93752435
1064.778129,111.2494747,625.7631414,1201.788823,688.8424011,1129.59091,57.64626081
1315.66897,926.4872341,979.7122956,967.0144498,938.8769193,72.76453721,57.38072204
1216.17216,944.2876605,1382.523444,623.8662038,1169.248924,136.0780085,57.44462059
1189.880522,71.58896286,1170.415856,962.6118776,733.5129646,750.5181969,57.63252245
348.1054919,414.93163,217.5579438,125.3735785,1318.172394,613.6023244,59.25955156
1058.919918,1138.64657,103.8905406,463.6452344,1217.763884,645.1782723,57.60965744
818.5846392,882.4820669,898.0171012,781.3974979,277.8544502,483.403611,88.49283088
951.6653422,352.072308,1043.081348,359.6639935,619.0560726,820.1060805,57.98389661
1188.408943,1345.982561,93.83750332,223.6128642,1121.795499,823.2777617,57.57197053
965.7885871,1322.308621,392.4867524,508.8156412,1099.734734,164.6813164,58.78879101
65.083322,715.463457,264.3452039,1045.195632,607.5798013,573.2751224,90.46879737
284.9044546,219.0955728,1340.416618,1165.338627,611.52409,1098.043468,93.36745109
904.1043,105.2179863,1273.341104,1086.561922,950.9872973,714.5080489,57.7967119
505.0317228,78.56739446,1239.836648,669.3974531,181.5798387,801.9754472,59.02257676
187.659106,849.6376875,929.0250725,683.6974297,499.18464,32.93107967,57.84257399
692.3101503,518.4060109,749.4019257,1268.121258,1097.340864,1144.300064,87.87251458
1360.885579,666.8514722,1206.933222,1253.889747,132.2862363,1017.618058,57.26435028
277.9349944,1008.447912,1064.162759,595.8214055,1024.033551,1387.971443,57.40229503
1158.940518,537.7340676,1016.693737,144.5140445,1286.571018,287.0501329,57.95303257
590.1727398,1206.439722,1251.483935,321.679518,749.9536867,1149.833941,57.36570981
1003.370946,319.8385428,287.6131926,914.131667,741.7004648,528.4329256,92.18743429
803.1795411,393.3815582,1235.899585,491.4912246,305.1502251,856.2746517,59.28142767
1231.274418,1229.528754,610.8157789,579.538536,539.4299719,130.3382511,56.40051594
657.5059223,338.1305334,849.869372,70.77189679,197.9010106,663.0549317,59.190661
105.2275127,21.74018557,1212.634666,11.19812886,518.7419755,260.2809374,26.57343811
741.4932673,646.9089953,580.3337549,1117.13818,589.2506196,1277.00847,91.59819658
264.8499046,965.9577944,87.5750666,785.2814976,520.3398929,149.347822,59.86604494
1376.588538,90.90689618,781.523133,657.685736,37.51639718,861.8656421,59.43357873
1160.237554,1186.008938,92.38072203,340.6123077,516.5762995,678.1645623,57.0278688
690.1772363,384.9009474,1158.515608,923.7085501,1182.673848,1251.152342,91.10616044
1168.545264,576.159668,888.8099586,509.3971656,1146.612985,1132.192595,57.05973956
112.2776437,512.5087029,989.1045211,1352.401086,715.0121473,181.0888634,59.93381968
350.3523108,275.4602885,335.1848402,1200.391151,189.1505749,703.4968195,58.84619617
355.6687971,380.760859,1243.56893,1283.071185,534.2478868,686.185218,92.5382637
618.4243535,1211.297509,48.51069325,62.70168225,933.6578848,954.6811697,58.14150854
826.9934371,97.85991355,535.4777876,871.5310825,1011.337292,901.4814701,61.49091608
929.9801519,834.1186668,183.0696258,628.8374517,955.4126703,1021.850343,57.03730984
679.4926238,59.43836664,603.4317788,698.0104815,80.34197512,568.764467,57.98986435
770.7375415,164.7571937,1210.354343,1195.146788,976.451794,805.779786,58.2892657
1252.047548,94.44221167,284.2925281,160.6974833,551.3133811,964.0660593,26.50370107
290.5159,397.4900989,912.5515941,877.4273014,222.0691448,1245.799851,59.34911214
835.2073916,1071.95697,1044.603916,45.5341246,625.6459463,287.1010672,89.65927176
1307.592633,765.734566,518.9777433,466.0075885,518.1312415,194.1199044,58.8102583
531.3471328,1084.143879,1054.095403,452.7639591,562.4139474,1356.075581,93.66271845
992.9410541,393.1441436,373.4404769,1082.496579,1255.335902,315.2604103,57.77774454
